id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1135,15798975.0,Ch'iu,677.0,France,Male,28.0,7.0,0.0,2.0,1.0,1.0,83910.4,0.0
1136,15574858.0,Maclean,663.0,France,Female,26.0,5.0,151607.56,1.0,1.0,1.0,84869.64,0.0
1137,15684951.0,Chiu,711.0,Germany,Male,36.0,4.0,123845.36,1.0,1.0,0.0,140168.36,0.0
1138,15774316.0,Baresi,669.0,France,Male,38.0,6.0,0.0,2.0,1.0,1.0,185466.85,0.0
1139,15689612.0,Mazzi,769.0,France,Male,19.0,8.0,0.0,1.0,1.0,1.0,160574.09,0.0
1140,15812647.0,Ts'ui,714.0,France,Female,36.0,3.0,58469.37,1.0,0.0,0.0,160548.12,0.0
1141,15754068.0,H?,756.0,France,Male,36.0,10.0,0.0,2.0,1.0,1.0,182270.88,0.0
1142,15661936.0,Dyer,583.0,France,Male,34.0,7.0,95508.2,1.0,0.0,0.0,25650.04,0.0
1143,15667554.0,Hsueh,585.0,France,Male,34.0,6.0,0.0,1.0,1.0,1.0,100722.72,1.0
1144,15724307.0,Hargreaves,619.0,France,Male,35.0,8.0,0.0,2.0,1.0,0.0,57553.98,0.0
1145,15585985.0,Ts'ai,749.0,France,Male,33.0,1.0,0.0,1.0,1.0,1.0,110916.15,0.0
1146,15613048.0,Ch'ang,628.0,Spain,Female,35.0,5.0,148042.97,1.0,0.0,0.0,164967.11,0.0
1147,15763806.0,Iweobiegbunam,516.0,France,Female,33.0,1.0,0.0,1.0,1.0,0.0,151316.37,1.0
1148,15793883.0,Ch'iu,850.0,Spain,Male,48.0,8.0,0.0,1.0,1.0,1.0,103099.53,1.0
1149,15689341.0,Onyekaozulu,685.0,France,Female,35.0,1.0,0.0,2.0,1.0,1.0,71865.31,0.0
1150,15647842.0,Chinedum,624.0,France,Female,42.0,9.0,0.0,2.0,0.0,0.0,4389.4,0.0
1151,15616365.0,Lettiere,678.0,France,Male,43.0,0.0,0.0,2.0,1.0,1.0,151887.16,0.0
1152,15626485.0,Brown,685.0,France,Male,35.0,4.0,0.0,2.0,1.0,1.0,140173.17,0.0
1153,15576680.0,Scott,682.0,France,Female,24.0,2.0,119960.29,1.0,1.0,0.0,153535.17,0.0
1154,15790489.0,Gell,592.0,Spain,Female,42.0,2.0,0.0,2.0,1.0,1.0,180344.69,0.0
1155,15572091.0,Ch'ang,673.0,Spain,Male,32.0,8.0,0.0,1.0,1.0,0.0,97628.08,1.0
1156,15768006.0,Tien,645.0,Spain,Male,29.0,8.0,0.0,1.0,1.0,0.0,50783.1,0.0
1157,15680046.0,Onwuamaeze,554.0,France,Female,38.0,9.0,0.0,2.0,1.0,0.0,88827.67,0.0
1158,15689633.0,Ch'in,585.0,France,Male,31.0,7.0,0.0,2.0,0.0,1.0,5791.85,0.0
1159,15635893.0,Chigolum,686.0,Germany,Female,59.0,0.0,114739.92,1.0,1.0,0.0,82391.02,1.0
1160,15593959.0,Kesteven,656.0,France,Female,39.0,5.0,0.0,2.0,0.0,0.0,158071.69,0.0
1161,15730441.0,Brown,636.0,Germany,Male,56.0,4.0,111837.78,1.0,0.0,1.0,138526.96,0.0
1162,15770041.0,Chukwueloka,596.0,Spain,Male,34.0,6.0,0.0,1.0,1.0,1.0,61315.37,0.0
1163,15656471.0,Cattaneo,749.0,France,Male,32.0,5.0,0.0,1.0,0.0,1.0,103557.85,0.0
1164,15803801.0,Hs?eh,599.0,Germany,Male,37.0,8.0,108914.17,2.0,1.0,1.0,161435.02,0.0
1165,15578515.0,Zuyev,554.0,France,Female,46.0,1.0,0.0,2.0,1.0,0.0,93718.86,0.0
1166,15656300.0,Hsieh,716.0,France,Male,47.0,2.0,0.0,2.0,1.0,1.0,103560.98,0.0
1167,15589435.0,Chiganu,638.0,France,Female,36.0,5.0,0.0,2.0,1.0,0.0,134794.02,0.0
1168,15603594.0,Macleod,633.0,France,Female,43.0,1.0,0.0,2.0,1.0,1.0,78670.52,0.0
1169,15778192.0,Nwabugwu,652.0,France,Male,32.0,2.0,0.0,2.0,1.0,1.0,166677.35,0.0
1170,15802823.0,Babbage,735.0,France,Female,51.0,2.0,0.0,1.0,1.0,0.0,95957.09,1.0
1171,15593794.0,Ch'eng,679.0,France,Male,41.0,4.0,0.0,2.0,1.0,1.0,151903.6,0.0
1172,15755798.0,Chukwudi,627.0,France,Male,40.0,5.0,86055.17,1.0,1.0,1.0,180002.42,0.0
1173,15676810.0,Shih,742.0,France,Female,39.0,3.0,143566.12,1.0,0.0,0.0,71830.1,0.0
1174,15652693.0,Milani,613.0,Spain,Male,43.0,4.0,0.0,2.0,0.0,0.0,27359.19,0.0
1175,15739194.0,De Luca,748.0,Spain,Male,34.0,5.0,0.0,2.0,1.0,1.0,4460.2,0.0
1176,15750970.0,Baddeley,543.0,Spain,Female,27.0,1.0,0.0,2.0,1.0,0.0,157549.6,0.0
1177,15803032.0,Chin,774.0,France,Female,31.0,1.0,0.0,2.0,1.0,1.0,180712.28,0.0
1178,15805565.0,Lettiere,735.0,France,Male,25.0,1.0,0.0,2.0,1.0,0.0,138051.19,0.0
1179,15696733.0,Ch'in,613.0,Germany,Female,29.0,4.0,123081.46,1.0,1.0,1.0,85901.09,0.0
1180,15619360.0,Ch'eng,645.0,France,Male,32.0,1.0,0.0,2.0,1.0,1.0,95864.5,0.0
1181,15635078.0,Chigbogu,629.0,Germany,Male,55.0,3.0,124601.58,1.0,1.0,1.0,131886.46,1.0
1182,15613141.0,Dickson,681.0,France,Male,39.0,6.0,152827.99,2.0,0.0,0.0,58961.49,0.0
1183,15617320.0,Ponomaryov,656.0,France,Male,51.0,4.0,0.0,2.0,1.0,0.0,131718.96,1.0
1184,15652289.0,Chukwufumnanya,616.0,France,Male,33.0,9.0,0.0,2.0,1.0,0.0,162699.7,0.0
1185,15737605.0,Chukwuebuka,619.0,France,Female,32.0,0.0,0.0,2.0,0.0,1.0,126812.63,0.0
1186,15717700.0,Hs?,622.0,France,Female,44.0,9.0,0.0,2.0,1.0,1.0,131718.12,0.0
1187,15667938.0,O'Loghlin,642.0,France,Female,35.0,1.0,0.0,2.0,1.0,0.0,177670.57,0.0
1188,15637315.0,Ch'ang,669.0,France,Female,33.0,9.0,0.0,1.0,1.0,1.0,100324.01,0.0
1189,15784594.0,Okwudiliolisa,663.0,France,Male,36.0,0.0,0.0,1.0,1.0,1.0,161402.52,0.0
1190,15794916.0,Smith,724.0,France,Female,44.0,7.0,0.0,2.0,1.0,0.0,113051.57,0.0
1191,15718216.0,Udinese,685.0,France,Male,40.0,6.0,0.0,2.0,1.0,1.0,72318.77,0.0
1192,15704770.0,Chinweuba,641.0,Spain,Male,43.0,2.0,0.0,2.0,1.0,0.0,162523.66,0.0
1193,15756824.0,Uchenna,623.0,Germany,Female,43.0,2.0,91622.42,2.0,1.0,0.0,35770.84,0.0
1194,15757895.0,Hsiung,663.0,France,Male,40.0,4.0,0.0,1.0,0.0,1.0,142400.27,1.0
1195,15633574.0,Ts'ui,746.0,Germany,Female,55.0,6.0,128389.12,4.0,1.0,1.0,135851.3,1.0
1196,15631813.0,Trevisani,678.0,France,Male,27.0,5.0,0.0,1.0,0.0,1.0,70783.61,0.0
1197,15754569.0,Chukwufumnanya,674.0,Germany,Male,47.0,9.0,134796.04,1.0,1.0,0.0,14081.64,1.0
1198,15662093.0,Boniwell,757.0,France,Female,38.0,10.0,0.0,2.0,0.0,1.0,145894.9,0.0
1199,15707294.0,Chia,712.0,Germany,Female,42.0,2.0,142878.37,2.0,0.0,0.0,177626.68,0.0
1200,15763662.0,Mancini,592.0,Germany,Male,45.0,6.0,123082.0,2.0,1.0,0.0,146821.42,0.0
1201,15572547.0,Lucchesi,613.0,France,Female,39.0,3.0,0.0,2.0,1.0,1.0,143774.06,0.0
1202,15744279.0,Chinagorom,629.0,Germany,Male,32.0,6.0,102785.16,2.0,1.0,1.0,61820.41,0.0
1203,15771535.0,Hsiung,756.0,Germany,Female,53.0,4.0,99353.42,1.0,0.0,0.0,132801.57,1.0
1204,15673737.0,Ch'in,745.0,Spain,Male,47.0,4.0,0.0,2.0,1.0,1.0,181534.04,0.0
1205,15587573.0,Mancini,687.0,Spain,Female,29.0,6.0,0.0,2.0,1.0,0.0,71167.17,0.0
1206,15744295.0,Hsueh,588.0,France,Male,28.0,4.0,0.0,2.0,1.0,1.0,143783.28,0.0
1207,15666032.0,Yobanna,662.0,Germany,Female,25.0,0.0,136596.85,1.0,1.0,0.0,179269.79,0.0
1208,15574324.0,T'ao,758.0,France,Male,29.0,5.0,0.0,2.0,1.0,1.0,57898.58,0.0
1209,15734246.0,Nkemakolam,579.0,France,Male,25.0,4.0,0.0,2.0,1.0,0.0,164741.5,0.0
1210,15733476.0,Pirozzi,729.0,Spain,Female,56.0,3.0,123328.46,1.0,0.0,1.0,175836.03,1.0
1211,15644796.0,Chiu,714.0,Spain,Male,21.0,7.0,121535.39,1.0,1.0,1.0,136877.21,0.0
1212,15803526.0,Dike,667.0,Spain,Female,43.0,3.0,0.0,1.0,1.0,1.0,162597.15,0.0
1213,15742404.0,Maclean,681.0,France,Male,66.0,5.0,0.0,2.0,1.0,0.0,142287.65,1.0
1214,15572360.0,Chinwendu,729.0,France,Male,37.0,3.0,0.0,2.0,1.0,1.0,180553.48,0.0
1215,15652615.0,Bogle,659.0,Spain,Female,29.0,4.0,0.0,1.0,1.0,0.0,176576.62,0.0
1216,15800083.0,Fanucci,647.0,France,Female,30.0,5.0,0.0,2.0,0.0,1.0,161574.19,0.0
1217,15801125.0,Chukwudi,581.0,Spain,Male,46.0,7.0,0.0,1.0,0.0,1.0,73686.75,0.0
1218,15692406.0,Chuang,721.0,Spain,Male,39.0,8.0,0.0,1.0,1.0,1.0,148822.01,0.0
1219,15711396.0,Ch'iu,701.0,Spain,Female,27.0,7.0,0.0,1.0,1.0,0.0,142935.83,0.0
1220,15792525.0,Walker,643.0,France,Male,29.0,7.0,0.0,2.0,1.0,1.0,122518.5,0.0
1221,15745324.0,H?,712.0,Spain,Female,27.0,5.0,0.0,1.0,1.0,0.0,60775.73,0.0
1222,15742879.0,Lo,753.0,France,Female,39.0,3.0,0.0,2.0,1.0,1.0,180426.3,0.0
1223,15597959.0,Rizzo,699.0,Spain,Female,47.0,4.0,0.0,1.0,1.0,1.0,152843.53,0.0
1224,15578835.0,Okwudiliolisa,596.0,Spain,Male,33.0,1.0,0.0,2.0,1.0,1.0,75848.36,0.0
1225,15609899.0,Hsueh,850.0,France,Female,64.0,9.0,0.0,1.0,1.0,1.0,73881.68,0.0
1226,15785782.0,Fiorentini,709.0,France,Female,61.0,5.0,0.0,2.0,1.0,1.0,126812.63,1.0
1227,15632345.0,Tsou,727.0,France,Female,43.0,4.0,0.0,1.0,1.0,0.0,179436.6,1.0
1228,15593694.0,Yefremova,749.0,Spain,Female,31.0,2.0,0.0,2.0,1.0,0.0,52876.41,0.0
1229,15773868.0,Ting,679.0,Germany,Male,39.0,7.0,138311.75,1.0,1.0,1.0,129891.66,0.0
1230,15795895.0,Chukwudi,699.0,France,Male,36.0,0.0,0.0,2.0,1.0,1.0,82868.34,0.0
1231,15736327.0,P'eng,719.0,France,Female,40.0,2.0,0.0,2.0,1.0,0.0,51587.05,0.0
1232,15626012.0,Ch'ien,538.0,Germany,Female,47.0,1.0,137464.04,1.0,1.0,1.0,135851.3,1.0
1233,15634606.0,Okwudilichukwu,739.0,France,Female,30.0,10.0,91522.04,1.0,1.0,1.0,73856.88,0.0
1234,15736983.0,Chiawuotu,711.0,Germany,Female,48.0,3.0,127343.4,1.0,1.0,0.0,92223.59,1.0
1235,15676895.0,Chukwufumnanya,697.0,Spain,Male,35.0,1.0,61354.14,2.0,1.0,0.0,49722.34,0.0
1236,15797767.0,Ch'ang,676.0,France,Female,40.0,7.0,0.0,1.0,1.0,1.0,133536.56,0.0
1237,15572022.0,Tseng,543.0,France,Male,45.0,6.0,0.0,1.0,1.0,1.0,126475.79,0.0
1238,15661290.0,Brown,683.0,France,Male,24.0,1.0,0.0,2.0,0.0,1.0,124777.14,0.0
1239,15642996.0,Ozioma,617.0,France,Female,41.0,5.0,0.0,2.0,1.0,0.0,186418.85,0.0
1240,15680243.0,Mazzi,705.0,France,Male,37.0,10.0,0.0,2.0,1.0,1.0,170950.58,0.0
1241,15697567.0,Hsing,717.0,Germany,Male,25.0,5.0,83325.77,2.0,1.0,1.0,93081.87,0.0
1242,15615016.0,Chukwueloka,678.0,France,Male,41.0,2.0,0.0,2.0,1.0,0.0,150802.41,0.0
1243,15662533.0,Onwubiko,699.0,Spain,Female,31.0,1.0,0.0,2.0,1.0,1.0,38691.34,0.0
1244,15774164.0,P'an,707.0,France,Male,37.0,3.0,0.0,2.0,1.0,0.0,28188.96,0.0
1245,15752956.0,Tsao,653.0,France,Male,28.0,4.0,0.0,2.0,1.0,0.0,166984.44,0.0
1246,15704583.0,Ijendu,595.0,France,Female,31.0,1.0,0.0,2.0,1.0,1.0,58854.88,0.0
1247,15801265.0,Chia,625.0,Germany,Female,37.0,5.0,120105.43,1.0,1.0,1.0,145562.4,0.0
1248,15585928.0,Chukwuemeka,668.0,France,Male,32.0,4.0,128389.63,1.0,1.0,1.0,167636.15,0.0
1249,15592091.0,Cattaneo,716.0,France,Male,31.0,7.0,0.0,2.0,1.0,0.0,109783.29,0.0
1250,15662021.0,De Luca,695.0,France,Male,67.0,9.0,0.0,1.0,1.0,1.0,116696.77,0.0
1251,15751491.0,Chibueze,710.0,France,Male,34.0,9.0,0.0,2.0,1.0,1.0,36754.13,0.0
1252,15624793.0,Fitts,706.0,France,Male,24.0,2.0,0.0,1.0,1.0,1.0,64872.33,0.0
1253,15718773.0,T'ien,535.0,Spain,Female,31.0,1.0,0.0,2.0,1.0,1.0,75632.78,0.0
1254,15756472.0,Kao,724.0,Germany,Male,48.0,7.0,98752.51,1.0,1.0,0.0,129964.94,1.0
1255,15804064.0,Ch'eng,754.0,Spain,Male,39.0,8.0,0.0,2.0,1.0,0.0,158918.03,0.0
1256,15674727.0,Chiemenam,704.0,France,Female,30.0,9.0,0.0,2.0,1.0,1.0,84719.5,0.0
1257,15727703.0,Chidubem,662.0,France,Male,36.0,3.0,0.0,2.0,1.0,1.0,177783.04,0.0
1258,15621685.0,Calabresi,596.0,Germany,Female,41.0,2.0,118098.62,2.0,1.0,0.0,173516.71,0.0
1259,15794560.0,Lucchesi,656.0,France,Male,35.0,9.0,0.0,2.0,1.0,0.0,60728.89,0.0
1260,15757931.0,T'ien,691.0,Germany,Female,31.0,9.0,120591.19,1.0,1.0,1.0,136983.77,0.0
1261,15721487.0,Milano,699.0,France,Male,41.0,1.0,0.0,2.0,1.0,1.0,150227.85,0.0
1262,15686835.0,Mazzanti,712.0,France,Male,35.0,3.0,132837.7,1.0,1.0,0.0,67789.99,0.0
1263,15716605.0,Ting,717.0,Germany,Male,54.0,3.0,119817.33,1.0,1.0,0.0,142400.48,1.0
1264,15693637.0,Efremov,703.0,France,Male,44.0,6.0,137300.23,1.0,1.0,0.0,97939.3,0.0
1265,15704844.0,Trevisan,647.0,Germany,Male,39.0,9.0,94486.47,2.0,0.0,1.0,28690.9,0.0
1266,15729246.0,Ugoji,662.0,France,Female,36.0,1.0,0.0,2.0,0.0,1.0,60584.33,0.0
1267,15665963.0,Oguejiofor,719.0,Spain,Female,32.0,4.0,0.0,2.0,1.0,0.0,142963.29,0.0
1268,15792986.0,Chukwuebuka,669.0,France,Female,43.0,3.0,0.0,1.0,1.0,0.0,187976.88,1.0
1269,15792329.0,Zikoranachidimma,850.0,Spain,Male,61.0,5.0,0.0,2.0,1.0,1.0,184524.65,0.0
1270,15591698.0,Fanucci,758.0,France,Female,41.0,3.0,0.0,1.0,1.0,1.0,73686.75,0.0
1271,15700487.0,Doyne,586.0,France,Male,29.0,4.0,120911.75,2.0,0.0,1.0,51695.41,0.0
1272,15758030.0,Milne,588.0,Germany,Female,30.0,1.0,124449.29,2.0,1.0,0.0,87400.49,0.0
1273,15679810.0,Obiajulu,595.0,France,Male,45.0,7.0,147527.03,1.0,0.0,0.0,51387.1,0.0
1274,15626212.0,Ts'ao,489.0,France,Female,52.0,3.0,0.0,1.0,1.0,1.0,59981.62,1.0
1275,15638355.0,Liao,718.0,France,Male,51.0,3.0,0.0,1.0,1.0,1.0,122547.58,1.0
1276,15585865.0,Hsiung,832.0,France,Male,32.0,4.0,0.0,1.0,1.0,1.0,167538.66,0.0
1277,15651713.0,Ikedinachukwu,520.0,France,Male,26.0,9.0,0.0,2.0,0.0,1.0,169505.83,0.0
1278,15782530.0,Chia,730.0,Spain,Male,36.0,6.0,0.0,1.0,1.0,1.0,83084.33,0.0
1279,15662494.0,Tien,632.0,France,Male,33.0,7.0,0.0,2.0,0.0,0.0,65727.51,0.0
1280,15576124.0,She,577.0,Spain,Male,37.0,3.0,0.0,1.0,1.0,1.0,60552.44,0.0
1281,15727059.0,Babbage,535.0,France,Female,33.0,6.0,0.0,2.0,1.0,1.0,74588.41,0.0
1282,15591711.0,Nkemjika,652.0,Spain,Female,33.0,10.0,135559.9,1.0,1.0,1.0,182720.07,0.0
1283,15684865.0,Fanucci,755.0,Spain,Female,35.0,6.0,0.0,2.0,1.0,1.0,44406.17,0.0
1284,15667046.0,Cattaneo,712.0,France,Male,44.0,8.0,0.0,2.0,0.0,0.0,170138.68,0.0
1285,15780572.0,Hsia,733.0,France,Male,28.0,8.0,155739.76,1.0,1.0,1.0,51670.82,0.0
1286,15663830.0,Ch'in,705.0,France,Female,30.0,6.0,0.0,2.0,1.0,0.0,117038.96,0.0
1287,15589329.0,Chigbogu,583.0,France,Female,34.0,4.0,0.0,2.0,1.0,0.0,88724.49,0.0
1288,15648800.0,Chukwukadibia,675.0,France,Female,37.0,8.0,0.0,2.0,1.0,1.0,124531.79,0.0
1289,15756820.0,Chiu,646.0,Spain,Female,38.0,2.0,0.0,2.0,0.0,0.0,180800.42,0.0
1290,15801920.0,Nnachetam,567.0,France,Male,33.0,9.0,150555.83,1.0,0.0,1.0,102517.83,0.0
1291,15593510.0,Nucci,559.0,Germany,Female,41.0,9.0,152341.55,1.0,1.0,1.0,166692.05,0.0
1292,15667554.0,Obialo,778.0,Germany,Female,41.0,6.0,114318.78,1.0,1.0,0.0,93844.84,0.0
1293,15687413.0,H?,703.0,Spain,Male,22.0,10.0,0.0,2.0,1.0,1.0,106977.8,0.0
1294,15589725.0,Ch'ang,554.0,France,Male,34.0,9.0,0.0,2.0,0.0,1.0,172749.4,0.0
1295,15784099.0,Nwachinemelu,538.0,Germany,Female,33.0,1.0,132044.6,1.0,1.0,1.0,163666.85,1.0
1296,15659031.0,Pethard,642.0,Germany,Male,61.0,4.0,142664.64,2.0,0.0,0.0,71865.31,0.0
1297,15665385.0,Ch'ang,625.0,Spain,Female,44.0,8.0,0.0,2.0,0.0,1.0,76515.79,0.0
1298,15771856.0,Chiu,706.0,Spain,Female,38.0,5.0,133436.52,1.0,1.0,0.0,153036.97,0.0
1299,15681081.0,Hsia,694.0,France,Male,27.0,0.0,122034.4,1.0,1.0,1.0,166520.96,0.0
1300,15678916.0,John,724.0,Germany,Female,43.0,9.0,131834.8,1.0,1.0,0.0,132977.01,1.0
1301,15756920.0,Mistry,659.0,France,Female,31.0,2.0,135070.78,1.0,1.0,1.0,182692.8,0.0
1302,15698716.0,Hs?,712.0,Spain,Male,33.0,0.0,0.0,1.0,1.0,1.0,121408.55,0.0
1303,15687959.0,Maclean,754.0,France,Male,31.0,8.0,0.0,2.0,1.0,0.0,90977.48,0.0
1304,15661409.0,Onwughara,647.0,Spain,Female,42.0,1.0,0.0,1.0,1.0,1.0,115842.1,0.0
1305,15662662.0,Cattaneo,602.0,Spain,Male,33.0,3.0,0.0,2.0,1.0,1.0,146700.22,0.0
1306,15793331.0,Ch'ang,714.0,France,Female,33.0,1.0,0.0,2.0,1.0,1.0,129964.94,1.0
1307,15604792.0,Mao,596.0,Spain,Female,42.0,6.0,0.0,2.0,0.0,1.0,184842.21,1.0
1308,15812918.0,Chiu,685.0,France,Female,47.0,8.0,0.0,1.0,1.0,1.0,145789.71,0.0
1309,15697948.0,Palermo,642.0,France,Male,32.0,9.0,0.0,2.0,1.0,1.0,143086.09,0.0
1310,15627995.0,Biryukov,652.0,France,Female,31.0,2.0,0.0,2.0,1.0,1.0,164741.5,0.0
1311,15631681.0,Chukwufumnanya,757.0,France,Female,31.0,1.0,0.0,2.0,1.0,0.0,86786.41,0.0
1312,15775490.0,Chidi,712.0,Spain,Male,34.0,1.0,0.0,2.0,1.0,0.0,163550.58,0.0
1313,15635388.0,Mironova,697.0,France,Male,19.0,7.0,0.0,2.0,1.0,1.0,9983.88,0.0
1314,15590094.0,O'Brien,684.0,France,Male,32.0,8.0,0.0,1.0,1.0,0.0,146090.38,0.0
1315,15685920.0,Chin,659.0,France,Male,46.0,3.0,0.0,2.0,0.0,0.0,123587.97,0.0
1316,15803368.0,Lucchese,628.0,France,Male,37.0,7.0,137781.65,1.0,1.0,0.0,151623.91,0.0
1317,15766163.0,Chidiebele,592.0,France,Female,37.0,6.0,0.0,2.0,1.0,0.0,144870.28,0.0
1318,15794849.0,Hsing,559.0,Germany,Male,40.0,7.0,156974.26,2.0,1.0,1.0,70810.6,0.0
1319,15673529.0,Macleod,569.0,France,Male,39.0,2.0,91760.49,1.0,1.0,1.0,61280.83,0.0
1320,15783859.0,Tseng,735.0,Germany,Male,35.0,2.0,128882.49,1.0,0.0,0.0,120694.35,0.0
1321,15796721.0,Ugorji,678.0,Germany,Male,33.0,6.0,71269.89,1.0,1.0,0.0,121525.48,0.0
1322,15794468.0,H?,634.0,Germany,Female,41.0,5.0,116322.35,2.0,1.0,1.0,139946.68,0.0
1323,15778481.0,Pisano,822.0,France,Female,30.0,9.0,0.0,2.0,0.0,1.0,142223.94,0.0
1324,15777784.0,Manna,663.0,Germany,Male,32.0,7.0,131769.04,1.0,1.0,1.0,60721.4,0.0
1325,15592091.0,Ts'ui,661.0,Spain,Male,38.0,2.0,0.0,2.0,1.0,0.0,145556.29,0.0
1326,15679307.0,Okwudiliolisa,539.0,Germany,Male,36.0,7.0,109724.38,2.0,1.0,1.0,162053.92,0.0
1327,15790763.0,Kenechukwu,582.0,France,Male,38.0,9.0,0.0,2.0,0.0,0.0,19283.14,0.0
1328,15778481.0,Y?,685.0,Spain,Male,36.0,6.0,0.0,1.0,1.0,1.0,83700.66,0.0
1329,15597949.0,Chiazagomekpere,695.0,France,Female,37.0,7.0,0.0,2.0,1.0,1.0,51703.09,0.0
1330,15663438.0,Nwabugwu,635.0,Spain,Female,35.0,2.0,151963.26,2.0,0.0,1.0,124071.71,0.0
1331,15648800.0,Ch'iu,648.0,France,Male,39.0,5.0,144855.36,1.0,1.0,0.0,141453.62,0.0
1332,15656426.0,K'ung,644.0,France,Male,32.0,3.0,0.0,2.0,1.0,1.0,91098.76,0.0
1333,15590876.0,Chiu,688.0,Germany,Male,50.0,1.0,138053.67,3.0,1.0,0.0,53480.93,1.0
1334,15600708.0,Tsao,586.0,Germany,Female,29.0,9.0,127940.47,1.0,1.0,0.0,70956.75,0.0
1335,15589496.0,T'ien,581.0,France,Female,26.0,5.0,0.0,1.0,1.0,0.0,118971.74,0.0
1336,15760090.0,Chin,598.0,France,Male,38.0,9.0,0.0,2.0,0.0,0.0,115291.86,0.0
1337,15733444.0,Milanesi,744.0,France,Female,33.0,6.0,0.0,2.0,1.0,0.0,100940.91,0.0
1338,15798834.0,Fetherstonhaugh,773.0,France,Female,35.0,7.0,0.0,2.0,1.0,0.0,165574.54,0.0
1339,15656300.0,Pinto,725.0,France,Male,35.0,1.0,113905.48,1.0,1.0,0.0,28367.37,0.0
1340,15798824.0,Ts'ai,729.0,France,Female,32.0,2.0,0.0,1.0,1.0,0.0,84569.13,1.0
1341,15645355.0,Kao,516.0,France,Female,34.0,7.0,0.0,2.0,1.0,1.0,89566.64,0.0
1342,15709531.0,Binder,686.0,Spain,Male,36.0,5.0,0.0,2.0,1.0,0.0,77519.62,0.0
1343,15652658.0,Hs?,542.0,France,Male,30.0,6.0,0.0,2.0,1.0,1.0,125877.22,0.0
1344,15770576.0,Chin,584.0,Germany,Male,56.0,9.0,94773.26,1.0,1.0,1.0,46636.47,1.0
1345,15697020.0,Baresi,619.0,Spain,Male,37.0,2.0,0.0,1.0,1.0,0.0,168515.61,0.0
1346,15621815.0,Ritchie,681.0,France,Male,37.0,7.0,0.0,2.0,1.0,0.0,106981.03,0.0
1347,15641877.0,Palerma,642.0,Spain,Male,35.0,3.0,0.0,2.0,0.0,0.0,56875.76,0.0
1348,15668104.0,Maccallum,627.0,France,Male,38.0,7.0,0.0,1.0,1.0,1.0,114066.77,0.0
1349,15593834.0,Tobeolisa,725.0,Spain,Male,47.0,4.0,0.0,1.0,1.0,0.0,16081.62,0.0
1350,15589428.0,P'eng,515.0,Germany,Female,35.0,4.0,161889.79,1.0,0.0,0.0,63795.8,0.0
1351,15615444.0,Dickson,645.0,France,Male,39.0,9.0,81732.88,2.0,1.0,1.0,151902.78,0.0
1352,15700325.0,Onyekaozulu,592.0,Germany,Female,49.0,6.0,141528.88,1.0,1.0,0.0,172363.41,1.0
1353,15777599.0,Rizzo,542.0,Spain,Male,22.0,4.0,120911.75,1.0,1.0,0.0,36754.13,0.0
1354,15808846.0,Nwokeocha,637.0,Spain,Female,39.0,3.0,0.0,2.0,0.0,0.0,86622.48,0.0
1355,15595766.0,Ch'eng,627.0,France,Female,29.0,7.0,0.0,2.0,0.0,1.0,180800.42,0.0
1356,15807312.0,Kuo,583.0,Germany,Female,38.0,6.0,120962.57,1.0,1.0,0.0,142238.54,0.0
1357,15582910.0,Cremonesi,594.0,France,Male,34.0,1.0,0.0,2.0,0.0,1.0,142838.64,0.0
1358,15756472.0,Watson,741.0,France,Female,58.0,1.0,0.0,1.0,1.0,1.0,54865.51,1.0
1359,15798895.0,Fanucci,516.0,Germany,Male,39.0,4.0,171787.84,2.0,1.0,0.0,136837.03,0.0
1360,15777599.0,Hoolan,709.0,France,Female,36.0,5.0,0.0,2.0,1.0,0.0,181718.73,0.0
1361,15650442.0,Ndukaku,599.0,France,Male,30.0,7.0,125879.27,2.0,0.0,1.0,70563.9,0.0
1362,15673837.0,Chidumaga,709.0,Germany,Male,31.0,1.0,132088.59,1.0,1.0,1.0,163558.31,0.0
1363,15709639.0,Ts'ui,473.0,Germany,Female,36.0,7.0,152400.51,2.0,1.0,1.0,152699.8,0.0
1364,15663470.0,Chukwubuikem,710.0,Germany,Male,48.0,1.0,119741.77,2.0,1.0,0.0,96670.2,1.0
1365,15697567.0,Ts'ai,537.0,Spain,Male,43.0,9.0,0.0,1.0,1.0,0.0,106534.15,1.0
1366,15754068.0,Pagnotto,708.0,Germany,Female,38.0,1.0,68435.45,2.0,0.0,1.0,90106.94,0.0
1367,15593365.0,Loyau,712.0,France,Female,41.0,6.0,0.0,2.0,0.0,1.0,132424.69,0.0
1368,15602845.0,Chuang,586.0,Spain,Male,29.0,9.0,105522.66,1.0,1.0,1.0,75578.67,0.0
1369,15813327.0,Chukwuebuka,748.0,Spain,Male,33.0,2.0,178058.06,1.0,0.0,0.0,101694.67,0.0
1370,15572390.0,Trevisani,619.0,Spain,Female,30.0,2.0,0.0,2.0,1.0,0.0,56865.62,0.0
1371,15721582.0,O'Sullivan,516.0,France,Male,22.0,9.0,0.0,2.0,1.0,0.0,148512.08,0.0
1372,15785078.0,Chinweuba,606.0,Spain,Female,30.0,5.0,0.0,2.0,0.0,0.0,176984.34,0.0
